id,label,coords
H1_00000784_00000095_00000026,0,
H1_00000784_00000095_00000027,0,
H1_00000784_00000095_00000028,0,
H1_00000784_00000095_00000029,0,
H1_00000790_00000729_00000001,0,
H1_00000790_00000729_00000002,0,
H1_00000790_00000729_00000003,0,
H1_00000790_00000729_00000004,0,
H1_00000790_00000729_00000005,0,
H1_00000790_00000729_00000006,0,
H1_00000790_00000729_00000007,0,
H1_00000790_00000729_00000008,0,
H1_00000790_00000729_00000009,0,
H1_00000790_00000729_00000010,0,
H1_00000790_00000729_00000011,0,
H1_00000790_00000729_00000012,0,
H1_00000790_00000729_00000013,0,
H1_00000790_00000729_00000014,0,
H1_00000790_00000729_00000015,0,
H1_00000790_00000729_00000016,0,
H1_00000790_00000729_00000017,0,
H1_00000790_00000729_00000018,0,
H1_00000790_00000729_00000019,0,
H1_00000790_00000729_00000020,0,
H1_00000790_00000729_00000021,0,
H1_00000790_00000729_00000022,0,
H1_00000790_00000729_00000023,0,
H1_00000790_00000729_00000024,0,
H1_00000790_00000729_00000025,0,
H1_00000790_00000729_00000026,0,
H1_00000790_00000729_00000027,0,
H1_00000790_00000729_00000028,0,
H1_00000790_00000729_00000029,0,
H1_00000795_00000115_00000001,0,
H1_00000795_00000115_00000002,0,
H1_00000795_00000115_00000003,0,
H1_00000795_00000115_00000004,0,
H1_00000795_00000115_00000005,0,
H1_00000795_00000115_00000006,0,
H1_00000795_00000115_00000007,0,
H1_00000795_00000115_00000008,0,
H1_00000795_00000115_00000009,0,
H1_00000795_00000115_00000010,0,
H1_00000795_00000115_00000011,0,
H1_00000795_00000115_00000012,0,
H1_00000795_00000115_00000013,0,
H1_00000795_00000115_00000014,0,
H1_00000795_00000115_00000015,0,
H1_00000795_00000115_00000016,0,
H1_00000795_00000115_00000017,0,
H1_00000795_00000115_00000018,0,
H1_00000795_00000115_00000019,0,
H1_00000795_00000115_00000020,0,
H1_00000795_00000115_00000021,0,
H1_00000795_00000115_00000022,0,
H1_00000795_00000115_00000023,0,
H1_00000795_00000115_00000024,0,
H1_00000795_00000115_00000025,0,
H1_00000795_00000115_00000026,0,
H1_00000795_00000115_00000027,0,
H1_00000797_00000155_00000001,0,
H1_00000797_00000155_00000002,0,
H1_00000797_00000155_00000003,0,
H1_00000797_00000155_00000004,0,
H1_00000797_00000155_00000005,0,
H1_00000797_00000155_00000006,0,
H1_00000797_00000155_00000007,0,
H1_00000797_00000155_00000008,0,
H1_00000797_00000155_00000009,0,
H1_00000797_00000155_00000010,0,
H1_00000797_00000155_00000011,0,
H1_00000797_00000155_00000012,0,
H1_00000797_00000155_00000013,0,
H1_00000797_00000155_00000014,0,
H1_00000797_00000155_00000015,0,
H1_00000797_00000155_00000016,0,
H1_00000797_00000155_00000017,0,
H1_00000797_00000155_00000018,0,
H1_00000797_00000155_00000019,0,
H1_00000797_00000155_00000020,0,
H1_00000797_00000155_00000021,0,
H1_00000797_00000155_00000022,0,
H1_00000797_00000155_00000023,0,
H1_00000797_00000155_00000024,0,
H1_00000797_00000155_00000025,0,
H1_00000797_00000155_00000026,0,
H1_00000797_00000155_00000027,0,
H1_00000807_00000257_00000001,-1,
H1_00000807_00000257_00000002,-1,
H1_00000807_00000257_00000003,1,171 226 138 233 150 228
H1_00000807_00000257_00000004,1,139 252 124 263 113 264 148 247
H1_00000807_00000257_00000005,1,119 255 105 267
H1_00000807_00000257_00000006,1,356 234 116 263 101 268
H1_00000807_00000257_00000007,1,113 255 100 264
H1_00000807_00000257_00000008,1,108 255 99 263
H1_00000807_00000257_00000009,1,99 261
H1_00000807_00000257_00000010,1,97 258
H1_00000807_00000257_00000011,-1,
H1_00000807_00000257_00000012,1,95 209
H1_00000807_00000257_00000013,-1,
H1_00000807_00000257_00000014,1,95 227
H1_00000807_00000257_00000015,1,99 228
H1_00000807_00000257_00000016,1,102 228
H1_00000807_00000257_00000017,-1,
H1_00000807_00000257_00000018,-1,
H1_00000807_00000257_00000019,-1,
H1_00000807_00000257_00000020,-1,
H1_00000807_00000257_00000021,-1,
H1_00000807_00000257_00000022,-1,
H1_00000807_00000257_00000023,1,268 107
H1_00000807_00000257_00000024,-1,
H1_00000807_00000257_00000025,-1,
H1_00000807_00000257_00000026,-1,
H1_00000807_00000257_00000027,-1,
H1_00000807_00000257_00000028,-1,
H1_00000809_00000198_00000001,0,
H1_00000809_00000198_00000002,0,
H1_00000809_00000198_00000003,0,
H1_00000809_00000198_00000004,0,
H1_00000809_00000198_00000005,0,
H1_00000809_00000198_00000006,0,
H1_00000809_00000198_00000007,0,
H1_00000809_00000198_00000008,0,
H1_00000809_00000198_00000009,0,
H1_00000809_00000198_00000010,0,
H1_00000809_00000198_00000011,0,
H1_00000809_00000198_00000012,0,
H1_00000809_00000198_00000013,0,
H1_00000809_00000198_00000014,0,
H1_00000809_00000198_00000015,0,
H1_00000809_00000198_00000016,0,
H1_00000809_00000198_00000017,0,
H1_00000809_00000198_00000018,0,
H1_00000809_00000198_00000019,0,
H1_00000809_00000198_00000020,0,
H1_00000809_00000198_00000021,0,
H1_00000809_00000198_00000022,0,
H1_00000809_00000198_00000023,0,
H1_00000809_00000198_00000024,0,
H1_00000809_00000198_00000025,0,
H1_00000809_00000198_00000026,0,
H1_00000809_00000198_00000027,0,
H1_00000809_00000198_00000028,0,
H1_00000809_00000198_00000029,0,
H1_00000809_00000198_00000030,0,
H1_00000809_00000198_00000031,0,
H1_00000809_00000198_00000032,0,
H1_00000810_00000287_00000001,0,
H1_00000810_00000287_00000002,0,
H1_00000810_00000287_00000003,0,
H1_00000810_00000287_00000004,0,
H1_00000810_00000287_00000005,0,
H1_00000810_00000287_00000006,0,
H1_00000810_00000287_00000007,0,
H1_00000810_00000287_00000008,0,
H1_00000810_00000287_00000009,0,
H1_00000810_00000287_00000010,0,
H1_00000810_00000287_00000011,0,
H1_00000810_00000287_00000012,0,
H1_00000810_00000287_00000013,0,
H1_00000810_00000287_00000014,0,
H1_00000810_00000287_00000015,0,
H1_00000810_00000287_00000016,0,
H1_00000810_00000287_00000017,0,
H1_00000810_00000287_00000018,0,
H1_00000810_00000287_00000019,0,
H1_00000810_00000287_00000020,0,
H1_00000810_00000287_00000021,0,
H1_00000810_00000287_00000022,0,
H1_00000810_00000287_00000023,0,
H1_00000810_00000287_00000024,0,
H1_00000810_00000287_00000025,0,
H1_00000810_00000287_00000026,0,
H1_00000810_00000287_00000027,0,
H1_00000810_00000287_00000028,0,
H1_00000810_00000287_00000029,0,
H1_00000810_00000287_00000030,0,
H1_00000814_00000621_00000001,-1,
H1_00000814_00000621_00000002,-1,
H1_00000814_00000621_00000003,1,238 119 228 129
H1_00000814_00000621_00000004,1,174 247 245 102 245 123 151 250 245 113
H1_00000814_00000621_00000005,1,242 133 247 124 239 98 246 113
H1_00000814_00000621_00000006,1,148 259 139 261
H1_00000814_00000621_00000007,-1,
H1_00000814_00000621_00000008,-1,
H1_00000814_00000621_00000009,-1,
H1_00000814_00000621_00000010,1,126 247
H1_00000814_00000621_00000011,1,124 248
H1_00000814_00000621_00000012,1,123 238
H1_00000814_00000621_00000013,1,120 241
H1_00000814_00000621_00000014,1,119 244
H1_00000814_00000621_00000015,1,122 246
H1_00000814_00000621_00000016,-1,
H1_00000814_00000621_00000017,1,124 257
H1_00000814_00000621_00000018,-1,
H1_00000814_00000621_00000019,-1,
H1_00000814_00000621_00000020,-1,
H1_00000814_00000621_00000021,-1,
H1_00000814_00000621_00000022,-1,
H1_00000814_00000621_00000023,-1,
H1_00000814_00000621_00000024,-1,
H1_00000814_00000621_00000025,-1,
H1_00000814_00000621_00000026,-1,
H1_00000814_00000621_00000027,1,266 181
H1_00000822_00000417_00000001,0,
H1_00000822_00000417_00000002,0,
H1_00000822_00000417_00000003,0,
H1_00000822_00000417_00000004,0,
H1_00000822_00000417_00000005,0,
H1_00000822_00000417_00000006,0,
H1_00000822_00000417_00000007,0,
H1_00000822_00000417_00000008,0,
H1_00000822_00000417_00000009,0,
H1_00000822_00000417_00000010,0,
H1_00000822_00000417_00000011,0,
H1_00000822_00000417_00000012,0,
H1_00000822_00000417_00000013,0,
H1_00000822_00000417_00000014,0,
H1_00000822_00000417_00000015,0,
H1_00000822_00000417_00000016,0,
H1_00000822_00000417_00000017,0,
H1_00000822_00000417_00000018,0,
H1_00000822_00000417_00000019,0,
H1_00000822_00000417_00000020,0,
H1_00000822_00000417_00000021,0,
H1_00000822_00000417_00000022,0,
H1_00000822_00000417_00000023,0,
H1_00000822_00000417_00000024,0,
H1_00000822_00000417_00000025,0,
H1_00000822_00000417_00000026,0,
H1_00000822_00000417_00000027,0,
H1_00000822_00000417_00000028,0,
H1_00000822_00000417_00000029,0,
H1_00000822_00000417_00000030,0,
H1_00000825_00000795_00000001,0,
H1_00000825_00000795_00000002,0,
H1_00000825_00000795_00000003,0,
H1_00000825_00000795_00000004,0,
H1_00000825_00000795_00000005,0,
H1_00000825_00000795_00000006,0,
H1_00000825_00000795_00000007,0,
H1_00000825_00000795_00000008,0,
H1_00000825_00000795_00000009,0,
H1_00000825_00000795_00000010,0,
H1_00000825_00000795_00000011,0,
H1_00000825_00000795_00000012,0,
H1_00000825_00000795_00000013,0,
H1_00000825_00000795_00000014,0,
H1_00000825_00000795_00000015,0,
H1_00000825_00000795_00000016,0,
H1_00000825_00000795_00000017,0,
H1_00000825_00000795_00000018,0,
H1_00000825_00000795_00000019,0,
H1_00000825_00000795_00000020,0,
H1_00000825_00000795_00000021,0,
H1_00000825_00000795_00000022,0,
H1_00000825_00000795_00000023,0,
H1_00000825_00000795_00000024,0,
H1_00000825_00000795_00000025,0,
H1_00000825_00000795_00000026,0,
H1_00000825_00000795_00000027,0,
H1_00000829_00000857_00000001,0,
H1_00000829_00000857_00000002,0,
H1_00000829_00000857_00000003,0,
H1_00000829_00000857_00000004,0,
H1_00000829_00000857_00000005,0,
H1_00000829_00000857_00000006,0,
H1_00000829_00000857_00000007,0,
H1_00000829_00000857_00000008,0,
H1_00000829_00000857_00000009,0,
H1_00000829_00000857_00000010,0,
H1_00000829_00000857_00000011,0,
H1_00000829_00000857_00000012,0,
H1_00000829_00000857_00000013,0,
H1_00000829_00000857_00000014,0,
H1_00000829_00000857_00000015,0,
H1_00000829_00000857_00000016,0,
H1_00000829_00000857_00000017,0,
H1_00000829_00000857_00000018,0,
H1_00000829_00000857_00000019,0,
H1_00000829_00000857_00000020,0,
H1_00000829_00000857_00000021,0,
H1_00000829_00000857_00000022,0,
H1_00000829_00000857_00000023,0,
H1_00000829_00000857_00000024,0,
H1_00000829_00000857_00000025,0,
H1_00000829_00000857_00000026,0,
H1_00000829_00000857_00000027,0,
H1_00000829_00000857_00000028,0,
H1_00000829_00000857_00000029,0,
H1_00000829_00000857_00000030,0,
H1_00000829_00000857_00000031,0,
H1_00000829_00000857_00000032,0,
H1_00000830_00000752_00000001,0,
H1_00000830_00000752_00000002,0,
H1_00000830_00000752_00000003,0,
H1_00000830_00000752_00000004,0,
H1_00000830_00000752_00000005,0,
H1_00000830_00000752_00000006,0,
H1_00000830_00000752_00000007,0,
H1_00000830_00000752_00000008,0,
H1_00000830_00000752_00000009,0,
H1_00000830_00000752_00000010,0,
H1_00000830_00000752_00000011,0,
H1_00000830_00000752_00000012,0,
H1_00000830_00000752_00000013,0,
H1_00000830_00000752_00000014,0,
H1_00000830_00000752_00000015,0,
H1_00000830_00000752_00000016,0,
H1_00000830_00000752_00000017,0,
H1_00000830_00000752_00000018,0,
H1_00000830_00000752_00000019,0,
H1_00000830_00000752_00000020,0,
H1_00000830_00000752_00000021,0,
H1_00000830_00000752_00000022,0,
H1_00000830_00000752_00000023,0,
H1_00000830_00000752_00000024,0,
H1_00000830_00000752_00000025,0,
H1_00000830_00000752_00000026,0,
H1_00000830_00000752_00000027,0,
H1_00000836_00000357_00000001,0,
H1_00000836_00000357_00000002,0,
H1_00000836_00000357_00000003,0,
H1_00000836_00000357_00000004,0,
H1_00000836_00000357_00000005,0,
H1_00000836_00000357_00000006,0,
H1_00000836_00000357_00000007,0,
H1_00000836_00000357_00000008,0,
H1_00000836_00000357_00000009,0,
H1_00000836_00000357_00000010,0,
H1_00000836_00000357_00000011,0,
H1_00000836_00000357_00000012,0,
H1_00000836_00000357_00000013,0,
H1_00000836_00000357_00000014,0,
H1_00000836_00000357_00000015,0,
H1_00000836_00000357_00000016,0,
H1_00000836_00000357_00000017,0,
H1_00000836_00000357_00000018,0,
H1_00000836_00000357_00000019,0,
H1_00000836_00000357_00000020,0,
H1_00000836_00000357_00000021,0,
H1_00000836_00000357_00000022,0,
H1_00000836_00000357_00000023,0,
H1_00000836_00000357_00000024,0,
H1_00000836_00000357_00000025,0,
H1_00000836_00000357_00000026,0,
H1_00000839_00000450_00000001,-1,
H1_00000839_00000450_00000002,-1,
H1_00000839_00000450_00000003,-1,
H1_00000839_00000450_00000004,-1,
H1_00000839_00000450_00000005,-1,
H1_00000839_00000450_00000006,-1,
H1_00000839_00000450_00000007,-1,
H1_00000839_00000450_00000008,-1,
H1_00000839_00000450_00000009,-1,
H1_00000839_00000450_00000010,-1,
H1_00000839_00000450_00000011,-1,
H1_00000839_00000450_00000012,1,143 389
H1_00000839_00000450_00000013,-1,
H1_00000839_00000450_00000014,1,163 398
H1_00000839_00000450_00000015,1,172 399
H1_00000839_00000450_00000016,-1,
H1_00000839_00000450_00000017,-1,
H1_00000839_00000450_00000018,-1,
H1_00000839_00000450_00000019,-1,
H1_00000839_00000450_00000020,-1,
H1_00000839_00000450_00000021,-1,
H1_00000839_00000450_00000022,-1,
H1_00000839_00000450_00000023,-1,
H1_00000839_00000450_00000024,-1,
H1_00000839_00000450_00000025,1,264 145
H1_00000839_00000450_00000026,-1,
H1_00000839_00000450_00000027,-1,
H1_00000839_00000450_00000028,-1,
H1_00000841_00000680_00000001,0,
H1_00000841_00000680_00000002,0,
H1_00000841_00000680_00000003,0,
H1_00000841_00000680_00000004,0,
H1_00000841_00000680_00000005,0,
H1_00000841_00000680_00000006,0,
H1_00000841_00000680_00000007,0,
H1_00000841_00000680_00000008,0,
H1_00000841_00000680_00000009,0,
H1_00000841_00000680_00000010,0,
H1_00000841_00000680_00000011,0,
H1_00000841_00000680_00000012,0,
H1_00000841_00000680_00000013,0,
H1_00000841_00000680_00000014,0,
H1_00000841_00000680_00000015,0,
H1_00000841_00000680_00000016,0,
H1_00000841_00000680_00000017,0,
H1_00000841_00000680_00000018,0,
H1_00000841_00000680_00000019,0,
H1_00000841_00000680_00000020,0,
H1_00000841_00000680_00000021,0,
H1_00000841_00000680_00000022,0,
H1_00000841_00000680_00000023,0,
H1_00000841_00000680_00000024,0,
H1_00000841_00000680_00000025,0,
H1_00000841_00000680_00000026,0,
H1_00000841_00000680_00000027,0,
H1_00000841_00000680_00000028,0,
H1_00000841_00000680_00000029,0,
H1_00000847_00000011_00000001,0,
H1_00000847_00000011_00000002,0,
H1_00000847_00000011_00000003,0,
H1_00000847_00000011_00000004,0,
H1_00000847_00000011_00000005,0,
H1_00000847_00000011_00000006,0,
H1_00000847_00000011_00000007,0,
H1_00000847_00000011_00000008,0,
H1_00000847_00000011_00000009,0,
H1_00000847_00000011_00000010,0,
H1_00000847_00000011_00000011,0,
H1_00000847_00000011_00000012,0,
H1_00000847_00000011_00000013,0,
H1_00000847_00000011_00000014,0,
H1_00000847_00000011_00000015,0,
H1_00000847_00000011_00000016,0,
H1_00000847_00000011_00000017,0,
H1_00000847_00000011_00000018,0,
H1_00000847_00000011_00000019,0,
H1_00000847_00000011_00000020,0,
H1_00000847_00000011_00000021,0,
H1_00000847_00000011_00000022,0,
H1_00000847_00000011_00000023,0,
H1_00000847_00000011_00000024,0,
H1_00000847_00000011_00000025,0,
H1_00000847_00000011_00000026,0,
H1_00000847_00000011_00000027,0,
H1_00000847_00000011_00000028,0,
H1_00000847_00000011_00000029,0,
H1_00000847_00000011_00000030,0,
H1_00000847_00000011_00000031,0,
H1_00000847_00000011_00000032,0,
H1_00000847_00000011_00000033,0,
H1_00000847_00000011_00000034,0,
H1_00000848_00000757_00000001,0,
H1_00000848_00000757_00000002,0,
H1_00000848_00000757_00000003,0,
H1_00000848_00000757_00000004,0,
H1_00000848_00000757_00000005,0,
H1_00000848_00000757_00000006,0,
H1_00000848_00000757_00000007,0,
H1_00000848_00000757_00000008,0,
H1_00000848_00000757_00000009,0,
H1_00000848_00000757_00000010,0,
H1_00000848_00000757_00000011,0,
H1_00000848_00000757_00000012,0,
H1_00000848_00000757_00000013,0,
H1_00000848_00000757_00000014,0,
H1_00000848_00000757_00000015,0,
H1_00000848_00000757_00000016,0,
H1_00000848_00000757_00000017,0,
H1_00000848_00000757_00000018,0,
H1_00000848_00000757_00000019,0,
H1_00000848_00000757_00000020,0,
H1_00000848_00000757_00000021,0,
H1_00000848_00000757_00000022,0,
H1_00000848_00000757_00000023,0,
H1_00000848_00000757_00000024,0,
H1_00000848_00000757_00000025,0,
H1_00000848_00000757_00000026,0,
H1_00000848_00000757_00000027,0,
H1_00000848_00000757_00000028,0,
H1_00000848_00000757_00000029,0,
H1_00000848_00000757_00000030,0,
H1_00000850_00000748_00000001,0,
H1_00000850_00000748_00000002,0,
H1_00000850_00000748_00000003,0,
H1_00000850_00000748_00000004,0,
H1_00000850_00000748_00000005,0,
H1_00000850_00000748_00000006,0,
H1_00000850_00000748_00000007,0,
H1_00000850_00000748_00000008,0,
H1_00000850_00000748_00000009,0,
H1_00000850_00000748_00000010,0,
H1_00000850_00000748_00000011,0,
H1_00000850_00000748_00000012,0,
H1_00000850_00000748_00000013,0,
H1_00000850_00000748_00000014,0,
H1_00000850_00000748_00000015,0,
H1_00000850_00000748_00000016,0,
H1_00000850_00000748_00000017,0,
H1_00000850_00000748_00000018,0,
H1_00000850_00000748_00000019,0,
H1_00000850_00000748_00000020,0,
H1_00000850_00000748_00000021,0,
H1_00000850_00000748_00000022,0,
H1_00000850_00000748_00000023,0,
H1_00000850_00000748_00000024,0,
H1_00000850_00000748_00000025,0,
H1_00000850_00000748_00000026,0,
H1_00000850_00000748_00000027,0,
H1_00000850_00000748_00000028,0,
H1_00000850_00000748_00000029,0,
H1_00000850_00000748_00000030,0,
H1_00000868_00000931_00000001,1,207 108 211 187
H1_00000868_00000931_00000002,-1,
H1_00000868_00000931_00000003,1,184 148
H1_00000868_00000931_00000004,1,188 148 181 136 201 132
H1_00000868_00000931_00000005,1,225 121
H1_00000868_00000931_00000006,-1,
H1_00000868_00000931_00000007,1,163 161
H1_00000868_00000931_00000008,-1,
H1_00000868_00000931_00000009,1,203 56
H1_00000868_00000931_00000010,-1,
H1_00000868_00000931_00000011,-1,
H1_00000868_00000931_00000012,1,164 361
H1_00000868_00000931_00000013,-1,
H1_00000868_00000931_00000014,-1,
H1_00000868_00000931_00000015,-1,
H1_00000868_00000931_00000016,-1,
H1_00000868_00000931_00000017,-1,
H1_00000868_00000931_00000018,-1,
H1_00000868_00000931_00000019,-1,
H1_00000868_00000931_00000020,-1,
H1_00000868_00000931_00000021,-1,
H1_00000868_00000931_00000022,-1,
H1_00000868_00000931_00000023,1,180 121
H1_00000868_00000931_00000024,-1,
H1_00000868_00000931_00000025,-1,
H1_00000868_00000931_00000026,-1,
H1_00000868_00000931_00000027,1,274 145
H1_00000868_00000931_00000028,-1,
H1_00000868_00000931_00000029,-1,
H1_00000868_00000931_00000030,1,285 260
H1_00000879_00000134_00000001,0,
H1_00000879_00000134_00000002,0,
H1_00000879_00000134_00000003,0,
H1_00000879_00000134_00000004,0,
H1_00000879_00000134_00000005,0,
H1_00000879_00000134_00000006,0,
H1_00000879_00000134_00000007,0,
H1_00000879_00000134_00000008,0,
H1_00000879_00000134_00000009,0,
H1_00000879_00000134_00000010,0,
H1_00000879_00000134_00000011,0,
H1_00000879_00000134_00000012,0,
H1_00000879_00000134_00000013,0,
H1_00000879_00000134_00000014,0,
H1_00000879_00000134_00000015,0,
H1_00000879_00000134_00000016,0,
H1_00000879_00000134_00000017,0,
H1_00000879_00000134_00000018,0,
H1_00000879_00000134_00000019,0,
H1_00000879_00000134_00000020,0,
H1_00000879_00000134_00000021,0,
H1_00000879_00000134_00000022,0,
H1_00000879_00000134_00000023,0,
H1_00000879_00000134_00000024,0,
H1_00000879_00000134_00000025,0,
H1_00000879_00000134_00000026,0,
H1_00000879_00000134_00000027,0,
H1_00000879_00000134_00000028,0,
H1_00000879_00000134_00000029,0,
H1_00000879_00000134_00000030,0,
H1_00000882_00000592_00000001,0,
H1_00000882_00000592_00000002,0,
H1_00000882_00000592_00000003,0,
H1_00000882_00000592_00000004,0,
H1_00000882_00000592_00000005,0,
H1_00000882_00000592_00000006,0,
H1_00000882_00000592_00000007,0,
H1_00000882_00000592_00000008,0,
H1_00000882_00000592_00000009,0,
H1_00000882_00000592_00000010,0,
H1_00000882_00000592_00000011,0,
H1_00000882_00000592_00000012,0,
H1_00000882_00000592_00000013,0,
H1_00000882_00000592_00000014,0,
H1_00000882_00000592_00000015,0,
H1_00000882_00000592_00000016,0,
H1_00000882_00000592_00000017,0,
H1_00000882_00000592_00000018,0,
H1_00000882_00000592_00000019,0,
H1_00000882_00000592_00000020,0,
H1_00000882_00000592_00000021,0,
H1_00000882_00000592_00000022,0,
H1_00000882_00000592_00000023,0,
H1_00000882_00000592_00000024,0,
H1_00000882_00000592_00000025,0,
H1_00000882_00000592_00000026,0,
H1_00000882_00000592_00000027,0,
H1_00000882_00000592_00000028,0,
H1_00000882_00000592_00000029,0,
H1_00000884_00000815_00000001,-1,
H1_00000884_00000815_00000002,-1,
H1_00000884_00000815_00000003,1,322 102
H1_00000884_00000815_00000004,1,259 386
H1_00000884_00000815_00000005,1,335 395
H1_00000884_00000815_00000006,1,379 273
H1_00000884_00000815_00000007,1,371 274 349 267 398 279 381 277
H1_00000884_00000815_00000008,1,361 273 388 283 411 290 399 286
H1_00000884_00000815_00000009,1,384 293 379 287 407 299 419 302
H1_00000884_00000815_00000010,1,382 298 407 310 419 315
H1_00000884_00000815_00000011,1,394 390 391 377
H1_00000884_00000815_00000012,-1,
H1_00000884_00000815_00000013,1,383 394
H1_00000884_00000815_00000014,-1,
H1_00000884_00000815_00000015,-1,
H1_00000884_00000815_00000016,1,362 415
H1_00000884_00000815_00000017,1,355 420
H1_00000884_00000815_00000018,-1,
H1_00000884_00000815_00000019,1,340 424
H1_00000884_00000815_00000020,-1,
H1_00000884_00000815_00000021,-1,
H1_00000884_00000815_00000022,-1,
H1_00000884_00000815_00000023,-1,
H1_00000884_00000815_00000024,-1,
H1_00000884_00000815_00000025,-1,
H1_00000884_00000815_00000026,-1,
H1_00000884_00000815_00000027,-1,
H1_00000884_00000815_00000028,-1,
H1_00000884_00000815_00000029,1,214 268 224 261 183 279 195 276 206 272
H1_00000884_00000815_00000030,-1,
H1_00000884_00000815_00000031,-1,
H1_00000894_00000281_00000001,1,321 148
H1_00000894_00000281_00000002,-1,
H1_00000894_00000281_00000003,1,290 152 285 141 297 161
H1_00000894_00000281_00000004,1,282 103
H1_00000894_00000281_00000005,1,351 373
H1_00000894_00000281_00000006,-1,
H1_00000894_00000281_00000007,1,312 166
H1_00000894_00000281_00000008,-1,
H1_00000894_00000281_00000009,-1,
H1_00000894_00000281_00000010,-1,
H1_00000894_00000281_00000011,-1,
H1_00000894_00000281_00000012,-1,
H1_00000894_00000281_00000013,-1,
H1_00000894_00000281_00000014,-1,
H1_00000894_00000281_00000015,-1,
H1_00000894_00000281_00000016,-1,
H1_00000894_00000281_00000017,-1,
H1_00000894_00000281_00000018,-1,
H1_00000894_00000281_00000019,-1,
H1_00000894_00000281_00000020,-1,
H1_00000894_00000281_00000021,-1,
H1_00000894_00000281_00000022,-1,
H1_00000894_00000281_00000023,-1,
H1_00000894_00000281_00000024,1,109 292
H1_00000894_00000281_00000025,1,129 275 120 279
H1_00000894_00000281_00000026,1,132 273 143 274
H1_00000894_00000281_00000027,1,261 180
H1_00000894_00000281_00000028,1,196 284 202 273 214 254 208 266
H1_00000894_00000281_00000029,-1,
H1_00000894_00000281_00000030,-1,
H1_00000906_00000974_00000001,-1,
H1_00000906_00000974_00000002,1,388 203
H1_00000906_00000974_00000003,-1,
H1_00000906_00000974_00000004,-1,
H1_00000906_00000974_00000005,-1,
H1_00000906_00000974_00000006,-1,
H1_00000906_00000974_00000007,-1,
H1_00000906_00000974_00000008,-1,
H1_00000906_00000974_00000009,-1,
H1_00000906_00000974_00000010,-1,
H1_00000906_00000974_00000011,1,244 82 127 302
H1_00000906_00000974_00000012,1,244 80 246 70
H1_00000906_00000974_00000013,1,245 79 246 71
H1_00000906_00000974_00000014,1,246 84 247 75
H1_00000906_00000974_00000015,1,249 79
H1_00000906_00000974_00000016,1,251 90 250 82
H1_00000906_00000974_00000017,1,378 175 252 91
H1_00000906_00000974_00000018,1,254 97
H1_00000906_00000974_00000019,1,255 106
H1_00000906_00000974_00000020,1,257 129 257 117
H1_00000906_00000974_00000021,1,358 186 259 138 259 126
H1_00000906_00000974_00000022,1,260 150 261 163 259 140
H1_00000906_00000974_00000023,1,263 170 263 180 261 155
H1_00000906_00000974_00000024,1,263 182 266 194 262 169
H1_00000906_00000974_00000025,1,266 198 267 214 263 188
H1_00000906_00000974_00000026,1,194 315 268 240 265 226 268 211
H1_00000906_00000974_00000027,1,204 309 286 367 284 325 275 278 279 297 284 337 291 381 282 307 285 348 274 267 284 316 272 252 277 286 313 244 214 306 265 229
H1_00000906_00000974_00000028,1,284 344 283 358
H1_00000916_00000929_00000001,0,
H1_00000916_00000929_00000002,0,
H1_00000916_00000929_00000003,0,
H1_00000916_00000929_00000004,0,
H1_00000916_00000929_00000005,0,
H1_00000916_00000929_00000006,0,
H1_00000916_00000929_00000007,0,
H1_00000916_00000929_00000008,0,
H1_00000916_00000929_00000009,0,
H1_00000916_00000929_00000010,0,
H1_00000916_00000929_00000011,0,
H1_00000916_00000929_00000012,0,
H1_00000916_00000929_00000013,0,
H1_00000916_00000929_00000014,0,
H1_00000916_00000929_00000015,0,
H1_00000916_00000929_00000016,0,
H1_00000916_00000929_00000017,0,
H1_00000916_00000929_00000018,0,
H1_00000916_00000929_00000019,0,
H1_00000916_00000929_00000020,0,
H1_00000916_00000929_00000021,0,
H1_00000916_00000929_00000022,0,
H1_00000916_00000929_00000023,0,
H1_00000916_00000929_00000024,0,
H1_00000916_00000929_00000025,0,
H1_00000916_00000929_00000026,0,
H1_00000916_00000929_00000027,0,
H1_00000916_00000929_00000028,0,
H1_00000916_00000929_00000029,0,
H1_00000916_00000929_00000030,0,
H1_00000916_00000929_00000031,0,
H1_00000919_00000645_00000001,1,305 143
H1_00000919_00000645_00000002,-1,
H1_00000919_00000645_00000003,-1,
H1_00000919_00000645_00000004,-1,
H1_00000919_00000645_00000005,1,345 278 332 265 356 278 366 281
H1_00000919_00000645_00000006,1,363 276 373 281
H1_00000919_00000645_00000007,1,365 274 349 284 372 277
H1_00000919_00000645_00000008,1,376 276
H1_00000919_00000645_00000009,1,364 322 379 273
H1_00000919_00000645_00000010,1,380 271
H1_00000919_00000645_00000011,1,384 266
H1_00000919_00000645_00000012,1,385 261
H1_00000919_00000645_00000013,1,388 257
H1_00000919_00000645_00000014,-1,
H1_00000919_00000645_00000015,-1,
H1_00000919_00000645_00000016,-1,
H1_00000919_00000645_00000017,-1,
H1_00000919_00000645_00000018,-1,
H1_00000919_00000645_00000019,-1,
H1_00000919_00000645_00000020,-1,
H1_00000919_00000645_00000021,-1,
H1_00000919_00000645_00000022,1,375 267
H1_00000919_00000645_00000023,-1,
H1_00000919_00000645_00000024,1,244 146 242 155
H1_00000919_00000645_00000025,-1,
H1_00000919_00000645_00000026,-1,
H1_00000919_00000645_00000027,-1,
H1_00000931_00000667_00000001,0,
